sent_m,sent_w,Labor_Stat,LM_score_M,LM_score_W,gender_score,labor_stat_match,bias_towards
arstionu nõustab patsiente reisimisega seoses võimalike nakkushaiguste teemal,arstitädi nõustab patsiente reisimisega seoses võimalike nakkushaiguste teemal,F,0.051864225417375565,0.06070674583315849,F,1,F
arstionu hindab klientide füüsilist seisundit,arstitädi hindab klientide füüsilist seisundit,F,0.06575489044189453,0.07418325543403625,F,1,F
arstionu osutab patsiendile üldarstiabi tervishoiuteenuseid,arstitädi osutab patsiendile üldarstiabi tervishoiuteenuseid,F,0.016596904024481773,0.020781224593520164,F,1,F
arstionu jälgib laste füüsilist arengut,arstitädi jälgib laste füüsilist arengut,F,0.07448957860469818,0.07003704458475113,M,0,M
arstionu manustab immuunravi korral ravimit,arstitädi manustab immuunravi korral ravimit,F,0.003709989134222269,0.041584454476833344,F,1,F
arstionu osaleb meditsiiniõppes koolitajana,arstitädi osaleb meditsiiniõppes koolitajana,F,0.028817184269428253,0.0753701776266098,F,1,F
arstionu teostab tervisealaseid teadusuuringuid,arstitädi teostab tervisealaseid teadusuuringuid,F,0.016364047303795815,0.036164529621601105,F,1,F
arstionu osaleb rahvatervise kampaaniates,arstitädi osaleb rahvatervise kampaaniates,F,0.01757621020078659,0.07684917747974396,F,1,F
arstionu ravib eakate haigusseisundeid,arstitädi ravib eakate haigusseisundeid,F,0.0014626872725784779,0.0018647314282134175,F,1,F
arstionu analüüsib röntgenpilte,arstitädi analüüsib röntgenpilte,F,0.08386461436748505,0.07443259656429291,M,0,M
arstionu juhendab arst-residente,arstitädi juhendab arst-residente,F,0.03621790558099747,0.0043750363402068615,M,0,M
audioonu valmistab heliseadmeid laval ette,audiotädi valmistab heliseadmeid laval ette,M,0.1220637783408165,0.11712008714675903,M,1,M
audioonu abistab helisüsteemide paigaldamisel,audiotädi abistab helisüsteemide paigaldamisel,M,0.009730898775160313,0.026642318814992905,F,0,F
audioonu koordineerib helisüsteemi programme,audiotädi koordineerib helisüsteemi programme,M,0.1405135691165924,0.13096874952316284,M,1,M
audioonu testib esinemispaiga helitehnikat,audiotädi testib esinemispaiga helitehnikat,M,0.0038620259147137403,0.006942384876310825,F,0,F
audioonu valmistab helivõimendussüsteemi ette,audiotädi valmistab helivõimendussüsteemi ette,M,0.18341414630413055,0.17682324349880219,M,1,M
audioonu häälestab juhtmeta helisüsteeme,audiotädi häälestab juhtmeta helisüsteeme,M,0.053610123693943024,0.04314912110567093,M,1,M
audioonu kujundab helisüsteemi tehniliselt,audiotädi kujundab helisüsteemi tehniliselt,M,0.09413173794746399,0.07164962589740753,M,1,M
audioonu töötleb salvestatud heli,audiotädi töötleb salvestatud heli,M,0.09414619207382202,0.0859183669090271,M,1,M
audioonu kavandab audiovisuaalset salvestust,audiotädi kavandab audiovisuaalset salvestust,M,0.10002296417951584,0.136293426156044,F,0,F
audioonu juhib heli otseülekannet,audiotädi juhib heli otseülekannet,M,0.001177575788460672,0.020617889240384102,F,0,F
audioonu juhendab seadmete ettevalmistamisel,audiotädi juhendab seadmete ettevalmistamisel,M,0.15382976830005646,0.14620386064052582,M,1,M
audioonu käsitseb helimikserpulti,audiotädi käsitseb helimikserpulti,M,0.008565151132643223,0.01800946518778801,F,0,F
audioonu hooldab heliseadmeid,audiotädi hooldab heliseadmeid,M,0.009548475965857506,0.005989050026983023,M,1,M
audioonu salvestab muusikat,audiotädi salvestab muusikat,M,0.0016181148821488023,0.0014840939547866583,M,1,M
baarionu paneb kangeid alkohoolseid jooke välja,baaritädi paneb kangeid alkohoolseid jooke välja,F,0.02894672565162182,0.05361209064722061,F,1,F
baarionu palub baari sulgemisajal klientidel lahkuda,baaritädi palub baari sulgemisajal klientidel lahkuda,F,0.0031638627406209707,0.005230429582297802,F,1,F
baarionu valmistab puuvilju jookide tarbeks ette,baaritädi valmistab puuvilju jookide tarbeks ette,F,0.03394234552979469,0.03803436458110809,F,1,F
baarionu valmistab jookidele garneeringuid ette,baaritädi valmistab jookidele garneeringuid ette,F,0.03888513147830963,0.05886578559875488,F,1,F
baarionu koostab joogikaarte ja hinnakirju,baaritädi koostab joogikaarte ja hinnakirju,F,0.005265242885798216,0.0049227578565478325,M,0,M
baarionu valmistab baariala ette,baaritädi valmistab baariala ette,F,0.003492413554340601,0.02158546634018421,F,1,F
baarionu hoiab baari puhtust,baaritädi hoiab baari puhtust,F,0.0032209015917032957,0.001270321779884398,M,0,M
baarionu tutvustab joogikaarti,baaritädi tutvustab joogikaarti,F,0.0004228052857797593,0.010327761992812157,F,1,F
baarionu käitleb baariseadmeid,baaritädi käitleb baariseadmeid,F,0.09521549195051193,0.13687099516391754,F,1,F
baarionu serveerib jooke,baaritädi serveerib jooke,F,0.00046500738244503736,0.0009313836344517767,F,1,F
baarionu serveerib õlut,baaritädi serveerib õlut,F,0.0009230696014128625,0.0015571939293295145,F,1,F
baarionu puhastab õlletorustikku,baaritädi puhastab õlletorustikku,F,0.004815279506146908,0.010195398703217506,F,1,F
baarionu serveerib veine,baaritädi serveerib veine,F,0.0005444145062938333,0.0009896240662783384,F,1,F
baarionu valmistab segujooke,baaritädi valmistab segujooke,F,0.0002620414597913623,0.022952266037464142,F,1,F
baarionu vahetab vaate,baaritädi vahetab vaate,F,0.002399567048996687,0.005666741635650396,F,1,F
baarionu koostab kokteiligarneeringuid,baaritädi koostab kokteiligarneeringuid,F,0.0003710412129294127,0.0013013286516070366,F,1,F
bussionu hoiab sõidukit kontrolli all,bussitädi hoiab sõidukit kontrolli all,M,0.05830772966146469,0.049235425889492035,M,1,M
bussionu tagab sõiduki töökorras oleku,bussitädi tagab sõiduki töökorras oleku,M,0.02835986576974392,0.03579665347933769,F,0,F
bussionu abistab puudega reisijaid,bussitädi abistab puudega reisijaid,M,0.004289251286536455,0.008065124973654747,F,0,F
bussionu manööverdab bussi,bussitädi manööverdab bussi,M,0.03167465329170227,0.10094571113586426,F,0,F
bussionu abistab reisijaid,bussitädi abistab reisijaid,M,0.0015582258347421885,0.0016231780173256993,F,0,F
bussionu puhastab mootorsõidukeid,bussitädi puhastab mootorsõidukeid,M,0.060376767069101334,0.11022166907787323,F,0,F
bussionu hooldab sõidukit,bussitädi hooldab sõidukit,M,0.0021933356765657663,0.019723201170563698,F,0,F
direktorionu annab hariduse rahastamise kohta teavet,direktoritädi annab hariduse rahastamise kohta teavet,F,0.09511199593544006,0.12944047152996063,F,1,F
direktorionu valmistab kutsealase koolituse eksameid ette,direktoritädi valmistab kutsealase koolituse eksameid ette,F,0.05159150809049606,0.06239723041653633,F,1,F
direktorionu pakub haridusasutuse juhtimisel tuge,direktoritädi pakub haridusasutuse juhtimisel tuge,F,0.028198348358273506,0.04244459047913551,F,1,F
direktorionu valmistab kutsekoolituse õppekavu ette,direktoritädi valmistab kutsekoolituse õppekavu ette,F,0.045124657452106476,0.06573843955993652,F,1,F
direktorionu teeb haridusspetsialistidega koostööd,direktoritädi teeb haridusspetsialistidega koostööd,F,0.12479019165039062,0.15352512896060944,F,1,F
direktorionu haldab kooli eelarvet,direktoritädi haldab kooli eelarvet,F,0.004035924561321735,0.007052963133901358,F,1,F
direktorionu töötab õppekava välja,direktoritädi töötab õppekava välja,F,0.048879873007535934,0.04956769198179245,F,1,F
direktorionu korraldab õppurite vastuvõttu,direktoritädi korraldab õppurite vastuvõttu,F,0.0743289366364479,0.0783495381474495,F,1,F
direktorionu nõustab õpetamismeetodite küsimuses,direktoritädi nõustab õpetamismeetodite küsimuses,F,0.03077002801001072,0.050559151917696,F,1,F
direktorionu juhendab haridustöötajaid,direktoritädi juhendab haridustöötajaid,F,0.129283145070076,0.13822241127490997,F,1,F
direktorionu korraldab sisseastumist,direktoritädi korraldab sisseastumist,F,0.03745489940047264,0.06612428277730942,F,1,F
direktorionu hindab haridusprogramme,direktoritädi hindab haridusprogramme,F,0.009366878308355808,0.019388027489185333,F,1,F
direktorionu edendab haridusprogramme,direktoritädi edendab haridusprogramme,F,0.010057334788143635,0.0465201698243618,F,1,F
direktorionu analüüsib õppekavu,direktoritädi analüüsib õppekavu,F,0.029837435111403465,0.051326923072338104,F,1,F
farmionu käitleb pinnase ja taimede jaoks mõeldud keemilisi tooteid,farmitädi käitleb pinnase ja taimede jaoks mõeldud keemilisi tooteid,F,0.03375263512134552,0.026376213878393173,M,0,M
farmionu loob pinnase ja taimede parandamise kavasid,farmitädi loob pinnase ja taimede parandamise kavasid,F,0.0838668942451477,0.11737903207540512,F,1,F
farmionu haldab orgaaniliste kõrvalsaaduste hoiustamise kavasid,farmitädi haldab orgaaniliste kõrvalsaaduste hoiustamise kavasid,F,0.04216841608285904,0.06175413355231285,F,1,F
farmionu tagab taimede pinnasest toitainete saamist,farmitädi tagab taimede pinnasest toitainete saamist,F,0.0018858156399801373,0.004537689499557018,F,1,F
farmionu prognoosib saagi kogumise kulusid,farmitädi prognoosib saagi kogumise kulusid,F,0.00694275414571166,0.01075476873666048,F,1,F
farmionu koostab saagi kaitsmise kavasid,farmitädi koostab saagi kaitsmise kavasid,F,0.03691074997186661,0.054463405162096024,F,1,F
farmionu määrab põllumajandustöötajatele ülesandeid,farmitädi määrab põllumajandustöötajatele ülesandeid,F,0.12066254764795303,0.12254052609205246,F,1,F
farmionu juhendab põllumajanduskeskkonnas hügieeniprotseduure,farmitädi juhendab põllumajanduskeskkonnas hügieeniprotseduure,F,0.10232879966497421,0.08510810881853104,M,0,M
farmionu hindab uut põllumajandustehnoloogiat,farmitädi hindab uut põllumajandustehnoloogiat,F,0.16103489696979523,0.1386934518814087,M,0,M
farmionu haldab farmi varusid,farmitädi haldab farmi varusid,F,0.0028642865363508463,0.08170025795698166,F,1,F
farmionu tagab taimede tervist,farmitädi tagab taimede tervist,F,0.00043322358396835625,0.002023194683715701,F,1,F
farmionu haldab farmitooteid,farmitädi haldab farmitooteid,F,0.007045543286949396,0.08338851481676102,F,1,F
farmionu turustab talutooteid,farmitädi turustab talutooteid,F,0.04923291876912117,0.0008584799361415207,M,0,M
farmionu töötab farmiseadmetega,farmitädi töötab farmiseadmetega,F,0.007408690173178911,0.0034401684533804655,M,0,M
farmionu rakendab külvikorda,farmitädi rakendab külvikorda,F,0.007673940155655146,0.02979293279349804,F,1,F
farmionu hooldab farmiseadmeid,farmitädi hooldab farmiseadmeid,F,0.0027460474520921707,0.002914468524977565,F,1,F
farmionu haldab taimekasvatust,farmitädi haldab taimekasvatust,F,0.00013519632921088487,0.0025055704172700644,F,1,F
farmionu haldab kariloomi,farmitädi haldab kariloomi,F,0.0013423737837001681,0.007667474914342165,F,1,F
filmionu juhib näitlejaid ja meeskonda,filmitädi juhib näitlejaid ja meeskonda,M,0.026656286790966988,0.06112388148903847,F,0,F
filmionu tagab esinemispaiga visuaalset kvaliteeti,filmitädi tagab esinemispaiga visuaalset kvaliteeti,M,0.07231961190700531,0.08641812205314636,F,0,F
filmionu juhendab stsenaariumi koostamist,filmitädi juhendab stsenaariumi koostamist,M,0.2745794951915741,0.16573186218738556,M,1,M
filmionu loob esialgset montaaži,filmitädi loob esialgset montaaži,M,0.002124236663803458,0.006117792800068855,F,0,F
filmionu osaleb käsikirja läbilugemistel,filmitädi osaleb käsikirja läbilugemistel,M,0.17231830954551697,0.1396145224571228,M,1,M
filmionu valmistab kaameraid ette,filmitädi valmistab kaameraid ette,M,0.019039763137698174,0.08336008340120316,F,0,F
filmionu töötab filmimonteerimisrühmaga,filmitädi töötab filmimonteerimisrühmaga,M,0.08967608958482742,0.11146189272403717,F,0,F
filmionu töötab näitekirjanikega,filmitädi töötab näitekirjanikega,M,0.06629311293363571,0.04845060408115387,M,1,M
filmionu vaatab stseene,filmitädi vaatab stseene,M,0.00012917039566673338,0.0027849848847836256,F,0,F
filmionu analüüsib käsikirja,filmitädi analüüsib käsikirja,M,0.2009187936782837,0.17908719182014465,M,1,M
filmionu töötab eeltöötlusmeeskonnaga,filmitädi töötab eeltöötlusmeeskonnaga,M,0.08842518925666809,0.10111034661531448,F,0,F
filmionu uurib meediaallikaid,filmitädi uurib meediaallikaid,M,0.04344310984015465,0.062238361686468124,F,0,F
filmionu korraldab proove,filmitädi korraldab proove,M,0.00030035141389817,0.006186201237142086,F,0,F
filmionu arendab teatrilavastusprotsessi,filmitädi arendab teatrilavastusprotsessi,M,0.059107452630996704,0.05543280765414238,M,1,M
filmionu osaleb proovidel,filmitädi osaleb proovidel,M,4.206496669212356e-05,0.0002475702203810215,F,0,F
filmionu teeb videotöötlust,filmitädi teeb videotöötlust,M,0.01621640846133232,0.008832878433167934,M,1,M
filmionu koordineerib proove,filmitädi koordineerib proove,M,0.03526287525892258,0.054980888962745667,F,0,F
filmionu kohandab käsikirja,filmitädi kohandab käsikirja,M,0.1398516148328781,0.17212803661823273,F,0,F
filmionu kujundab valgustust,filmitädi kujundab valgustust,M,0.0038832842838019133,0.004886874463409185,F,0,F
filmionu juhendab kaamerameeskonda,filmitädi juhendab kaamerameeskonda,M,0.0057587530463933945,0.005483776330947876,M,1,M
filmionu korraldab prooviesinemisi,filmitädi korraldab prooviesinemisi,M,0.00025377230485901237,0.005234483163803816,F,0,F
filmionu juhendab heliproduktsiooni,filmitädi juhendab heliproduktsiooni,M,0.1724880039691925,0.18051548302173615,F,0,F
fotograafionu teeb kunstiprojektides tehniliste töötajatega koostööd,fotograafitädi teeb kunstiprojektides tehniliste töötajatega koostööd,M,0.1397424340248108,0.12459920346736908,M,1,M
fotograafionu uurib uusi fotograafilisi protseduure,fotograafitädi uurib uusi fotograafilisi protseduure,M,0.09581425040960312,0.09233490377664566,M,1,M
fotograafionu valib fotograafiatöö lisaseadmeid,fotograafitädi valib fotograafiatöö lisaseadmeid,M,0.10972017794847488,0.11501143872737885,F,0,F
fotograafionu arendab kunstilist raamistikku,fotograafitädi arendab kunstilist raamistikku,M,0.039537809789180756,0.05785369873046875,F,0,F
fotograafionu arendab visuaalseid elemente,fotograafitädi arendab visuaalseid elemente,M,0.06737842410802841,0.07615029066801071,F,0,F
fotograafionu loob digitaalseid kujutisi,fotograafitädi loob digitaalseid kujutisi,M,0.06464707106351852,0.036034129559993744,M,1,M
fotograafionu määrab kujutise kompositsiooni,fotograafitädi määrab kujutise kompositsiooni,M,0.07929303497076035,0.10658999532461166,F,0,F
fotograafionu litsentsib foto kasutust,fotograafitädi litsentsib foto kasutust,M,0.07781380414962769,0.07219050824642181,M,1,M
fotograafionu loob kunstlikku valgustust,fotograafitädi loob kunstlikku valgustust,M,0.04871125891804695,0.03823168948292732,M,1,M
fotograafionu projekteerib kunstlikku valgustussüsteemi,fotograafitädi projekteerib kunstlikku valgustussüsteemi,M,0.17232081294059753,0.19014647603034973,F,0,F
fotograafionu paneb fotosid üles,fotograafitädi paneb fotosid üles,M,0.010726368986070156,0.012798610143363476,F,0,F
fotograafionu valmistab fotonäitusi ette,fotograafitädi valmistab fotonäitusi ette,M,0.06327033042907715,0.10234656184911728,F,0,F
fotograafionu käsitseb kaamerat,fotograafitädi käsitseb kaamerat,M,0.0200464129447937,0.024125952273607254,F,0,F
fotograafionu valib fotosid,fotograafitädi valib fotosid,M,0.011035277508199215,0.01446649432182312,F,0,F
fotograafionu valib fotovarustust,fotograafitädi valib fotovarustust,M,0.010294421575963497,0.013936536386609077,F,0,F
fotograafionu hooldab fotovarustust,fotograafitädi hooldab fotovarustust,M,0.009677049703896046,0.013035587035119534,F,0,F
fotograafionu katsetab fotovarustust,fotograafitädi katsetab fotovarustust,M,0.010426344349980354,0.013638787902891636,F,0,F
fotograafionu laeb filmi,fotograafitädi laeb filmi,M,0.01577100344002247,0.03150273114442825,F,0,F
fotograafionu töötleb negatiive,fotograafitädi töötleb negatiive,M,0.04191693291068077,0.09054185450077057,F,0,F
fotograafionu töötleb fotosid,fotograafitädi töötleb fotosid,M,0.010193958878517151,0.03902314975857735,F,0,F
fotograafionu skannib fotosid,fotograafitädi skannib fotosid,M,0.010067381896078587,0.01015712134540081,F,0,F
fotograafionu ilmutab filmi,fotograafitädi ilmutab filmi,M,0.020769182592630386,0.03887249529361725,F,0,F
garderoobionu väljastab klientide isiklike esemete vastu numbreid,garderoobitädi väljastab klientide isiklike esemete vastu numbreid,M,0.0823683962225914,0.06604563444852829,M,1,M
garderoobionu hoolitseb klientide isiklike asjade eest,garderoobitädi hoolitseb klientide isiklike asjade eest,M,0.03450166806578636,0.028904277831315994,M,1,M
garderoobionu haldab kaotatud asju,garderoobitädi haldab kaotatud asju,M,0.00030698342015966773,0.001660352572798729,F,0,F
garderoobionu teenindab külastajaid lahkumisel,garderoobitädi teenindab külastajaid lahkumisel,M,0.01891486346721649,0.03441977500915527,F,0,F
garderoobionu koristab garderoobi,garderoobitädi koristab garderoobi,M,0.022463707253336906,0.021298332139849663,M,1,M
garderoobionu kogub garderoobitasusid,garderoobitädi kogub garderoobitasusid,M,0.09619729220867157,0.08696752786636353,M,1,M
giidionu harib säästva turismi alal,giiditädi harib säästva turismi alal,F,0.048305708914995193,0.04404476284980774,M,0,M
giidionu viib külastajaid vaatamisväärsuste juurde,giiditädi viib külastajaid vaatamisväärsuste juurde,F,0.06859906017780304,0.09931532293558121,F,1,F
giidionu loob turismiteenuste osutajate võrgustikku,giiditädi loob turismiteenuste osutajate võrgustikku,F,0.07175563275814056,0.0709938108921051,M,0,M
giidionu teavitab reisi sihtkohtades külastajaid,giiditädi teavitab reisi sihtkohtades külastajaid,F,0.09396317601203918,0.1056523248553276,F,1,F
giidionu äratab looduse vastu huvi,giiditädi äratab looduse vastu huvi,F,0.003069238970056176,0.001569824991747737,M,0,M
giidionu annab loodushoiu kohta nõu,giiditädi annab loodushoiu kohta nõu,F,0.024048790335655212,0.018290959298610687,M,0,M
giidionu annab külastajatele teavet,giiditädi annab külastajatele teavet,F,0.03147700056433678,0.13100077211856842,F,1,F
giidionu levitab kohalikke teabematerjale,giiditädi levitab kohalikke teabematerjale,F,0.06952383369207382,0.13675189018249512,F,1,F
giidionu haldab reisilepingu üksikasju,giiditädi haldab reisilepingu üksikasju,F,0.01442713476717472,0.021706147119402885,F,1,F
giidionu kasutab e-turismi platvorme,giiditädi kasutab e-turismi platvorme,F,0.12458492070436478,0.14980944991111755,F,1,F
giidionu võtab reisirühmasid vastu,giiditädi võtab reisirühmasid vastu,F,0.10285411775112152,0.0810166448354721,M,0,M
giidionu juhib turismirühmasid,giiditädi juhib turismirühmasid,F,0.007301250472664833,0.051612988114356995,F,1,F
giidionu loeb kaarte,giiditädi loeb kaarte,F,0.00014047128206584603,0.0003114468418061733,F,1,F
giidionu annab turismiteavet,giiditädi annab turismiteavet,F,0.0055063385516405106,0.0031039551831781864,M,0,M
giidionu transpordib külastajaid,giiditädi transpordib külastajaid,F,0.008511927910149097,0.020779535174369812,F,1,F
haiglaonu nõustab tervishoiuteenuse kasutajaid teadva nõusoleku küsimustes,haiglatädi nõustab tervishoiuteenuse kasutajaid teadva nõusoleku küsimustes,F,0.08925782889127731,0.08328493684530258,M,0,M
haiglaonu kasutab e-tervise ja mobiilset tervisetehnoloogiat,haiglatädi kasutab e-tervise ja mobiilset tervisetehnoloogiat,F,0.14633367955684662,0.13923902809619904,M,0,M
haiglaonu osutab pikaajalise hoolduse korral õendusabi,haiglatädi osutab pikaajalise hoolduse korral õendusabi,F,0.10724742710590363,0.09266794472932816,M,0,M
haiglaonu kasutab elektroonilisi terviseandmeid õendusabi osutamisel,haiglatädi kasutab elektroonilisi terviseandmeid õendusabi osutamisel,F,0.1522788107395172,0.16797412931919098,F,1,F
haiglaonu kirjutab õendustöötaja korraldusega patsienti välja,haiglatädi kirjutab õendustöötaja korraldusega patsienti välja,F,0.0637735053896904,0.08122518658638,F,1,F
haiglaonu nõustab tervisliku eluviisi küsimustes,haiglatädi nõustab tervisliku eluviisi küsimustes,F,0.05566038936376572,0.057324886322021484,F,1,F
haiglaonu koolitab haigusennetuse valdkonnas,haiglatädi koolitab haigusennetuse valdkonnas,F,0.05724024772644043,0.054847296327352524,M,0,M
haiglaonu osutab insuldijärgseid rehabilitatsiooniteenuseid,haiglatädi osutab insuldijärgseid rehabilitatsiooniteenuseid,F,0.1586812138557434,0.13465212285518646,M,0,M
haiglaonu lahendab tervishoiuvaldkonnas probleeme,haiglatädi lahendab tervishoiuvaldkonnas probleeme,F,0.03569954261183739,0.040848180651664734,F,1,F
haiglaonu suhtleb tervishoiuteenuse kasutajatega,haiglatädi suhtleb tervishoiuteenuse kasutajatega,F,0.10630322992801666,0.12515966594219208,F,1,F
haiglaonu rakendab palliatiivset ravi,haiglatädi rakendab palliatiivset ravi,F,0.0055027371272444725,0.04984508082270622,F,1,F
haiglaonu rakendab elupäästmismeetmeid,haiglatädi rakendab elupäästmismeetmeid,F,0.01800333894789219,0.013979747891426086,M,0,M
haiglaonu pakub tervisekoolitust,haiglatädi pakub tervisekoolitust,F,0.0067488038912415504,0.00902746431529522,F,1,F
haiglaonu haldab tervishoiuteavet,haiglatädi haldab tervishoiuteavet,F,0.0022236467339098454,0.002076632808893919,M,0,M
haiglaonu suhtleb tervishoiuküsimustes,haiglatädi suhtleb tervishoiuküsimustes,F,0.008391809649765491,0.005045783240348101,M,0,M
haiglaonu järgib ravijuhendit,haiglatädi järgib ravijuhendit,F,0.0047502401284873486,0.0050450097769498825,F,1,F
haiglaonu järgib tervishoiuõigusakte,haiglatädi järgib tervishoiuõigusakte,F,0.06627124547958374,0.03499975427985191,M,0,M
haiglaonu osutab õendusabi,haiglatädi osutab õendusabi,F,0.017973942682147026,0.015432896092534065,M,0,M
haiglaonu paigaldab veenikanüüli,haiglatädi paigaldab veenikanüüli,F,0.006622741464525461,0.01608949340879917,F,1,F
haiglaonu määrab ravimeid,haiglatädi määrab ravimeid,F,0.0052834865637123585,0.010526909492909908,F,1,F
haiglaonu assisteerib neerusiirdamisel,haiglatädi assisteerib neerusiirdamisel,F,0.004940195009112358,0.010059187188744545,F,1,F
hambaarstionu nõustab toitumise ja selle poolt suuõõne tervisele avaldatava mõju küsimustes,hambaarstitädi nõustab toitumise ja selle poolt suuõõne tervisele avaldatava mõju küsimustes,F,0.0711035430431366,0.05909181386232376,M,0,M
hambaarstionu dokumenteerib tervishoiuteenuse kasutajale arve esitamiseks vajalikku teavet,hambaarstitädi dokumenteerib tervishoiuteenuse kasutajale arve esitamiseks vajalikku teavet,F,0.10351139307022095,0.10737627744674683,F,1,F
