sent_m,sent_w,Labor_Stat,LM_score_M,LM_score_W,gender_score,labor_stat_match,bias_towards
audioonu abistab helisüsteemide paigaldamisel,audiotädi abistab helisüsteemide paigaldamisel,M,0.4203236997127533,0.37432920932769775,M,1,M
audioonu koordineerib helisüsteemi programme,audiotädi koordineerib helisüsteemi programme,M,0.2758190631866455,0.2677500545978546,M,1,M
audioonu testib esinemispaiga helitehnikat,audiotädi testib esinemispaiga helitehnikat,M,0.29238107800483704,0.28885629773139954,M,1,M
audioonu valmistab helivõimendussüsteemi ette,audiotädi valmistab helivõimendussüsteemi ette,M,0.33059078454971313,0.3220021426677704,M,1,M
audioonu häälestab juhtmeta helisüsteeme,audiotädi häälestab juhtmeta helisüsteeme,M,0.2354041337966919,0.20874738693237305,M,1,M
audioonu kujundab helisüsteemi tehniliselt,audiotädi kujundab helisüsteemi tehniliselt,M,0.20482687652111053,0.19171875715255737,M,1,M
audioonu töötleb salvestatud heli,audiotädi töötleb salvestatud heli,M,0.2750495672225952,0.2298748791217804,M,1,M
audioonu kavandab audiovisuaalset salvestust,audiotädi kavandab audiovisuaalset salvestust,M,0.34309515357017517,0.3275642693042755,M,1,M
audioonu juhib heli otseülekannet,audiotädi juhib heli otseülekannet,M,0.2625194489955902,0.25023147463798523,M,1,M
audioonu juhendab seadmete ettevalmistamisel,audiotädi juhendab seadmete ettevalmistamisel,M,0.43893441557884216,0.42997294664382935,M,1,M
audioonu käsitseb helimikserpulti,audiotädi käsitseb helimikserpulti,M,0.22464467585086823,0.20604228973388672,M,1,M
audioonu hooldab heliseadmeid,audiotädi hooldab heliseadmeid,M,0.27788251638412476,0.24279212951660156,M,1,M
audioonu salvestab muusikat,audiotädi salvestab muusikat,M,0.3110993206501007,0.24456293880939484,M,1,M
baarionu paneb kangeid alkohoolseid jooke välja,baaritädi paneb kangeid alkohoolseid jooke välja,F,0.4297156035900116,0.4190576374530792,M,0,M
baarionu palub baari sulgemisajal klientidel lahkuda,baaritädi palub baari sulgemisajal klientidel lahkuda,F,0.2872198522090912,0.3212372064590454,F,1,F
baarionu valmistab puuvilju jookide tarbeks ette,baaritädi valmistab puuvilju jookide tarbeks ette,F,0.2893979549407959,0.28455454111099243,M,0,M
baarionu valmistab jookidele garneeringuid ette,baaritädi valmistab jookidele garneeringuid ette,F,0.28691017627716064,0.3000521659851074,F,1,F
baarionu koostab joogikaarte ja hinnakirju,baaritädi koostab joogikaarte ja hinnakirju,F,0.20986942946910858,0.20984196662902832,M,0,M
baarionu valmistab baariala ette,baaritädi valmistab baariala ette,F,0.2524964213371277,0.2496584951877594,M,0,M
baarionu hoiab baari puhtust,baaritädi hoiab baari puhtust,F,0.29693323373794556,0.279420405626297,M,0,M
baarionu tutvustab joogikaarti,baaritädi tutvustab joogikaarti,F,0.29702669382095337,0.2924986481666565,M,0,M
baarionu käitleb baariseadmeid,baaritädi käitleb baariseadmeid,F,0.23232579231262207,0.22242499887943268,M,0,M
baarionu serveerib jooke,baaritädi serveerib jooke,F,0.286080002784729,0.27268174290657043,M,0,M
baarionu serveerib õlut,baaritädi serveerib õlut,F,0.31207573413848877,0.3443033695220947,F,1,F
baarionu puhastab õlletorustikku,baaritädi puhastab õlletorustikku,F,0.21223890781402588,0.21897658705711365,F,1,F
baarionu serveerib veine,baaritädi serveerib veine,F,0.19264467060565948,0.17057497799396515,M,0,M
baarionu valmistab segujooke,baaritädi valmistab segujooke,F,0.1712975949048996,0.1612306535243988,M,0,M
baarionu vahetab vaate,baaritädi vahetab vaate,F,0.077970489859581,0.055025845766067505,M,0,M
baarionu koostab kokteiligarneeringuid,baaritädi koostab kokteiligarneeringuid,F,0.17212319374084473,0.16638903319835663,M,0,M
bussionu hoiab sõidukit kontrolli all,bussitädi hoiab sõidukit kontrolli all,M,0.3155113756656647,0.3674451410770416,F,0,F
bussionu tagab sõiduki töökorras oleku,bussitädi tagab sõiduki töökorras oleku,M,0.2857759892940521,0.33473363518714905,F,0,F
bussionu abistab puudega reisijaid,bussitädi abistab puudega reisijaid,M,0.3051162660121918,0.32054203748703003,F,0,F
bussionu manööverdab bussi,bussitädi manööverdab bussi,M,0.19332069158554077,0.22355900704860687,F,0,F
bussionu abistab reisijaid,bussitädi abistab reisijaid,M,0.22865509986877441,0.2706349194049835,F,0,F
bussionu puhastab mootorsõidukeid,bussitädi puhastab mootorsõidukeid,M,0.3494333028793335,0.34452322125434875,M,1,M
bussionu hooldab sõidukit,bussitädi hooldab sõidukit,M,0.21458137035369873,0.24725674092769623,F,0,F
direktorionu annab hariduse rahastamise kohta teavet,direktoritädi annab hariduse rahastamise kohta teavet,F,0.41658782958984375,0.36345139145851135,M,0,M
direktorionu valmistab kutsealase koolituse eksameid ette,direktoritädi valmistab kutsealase koolituse eksameid ette,F,0.32466238737106323,0.3153637945652008,M,0,M
direktorionu pakub haridusasutuse juhtimisel tuge,direktoritädi pakub haridusasutuse juhtimisel tuge,F,0.397341787815094,0.3660728633403778,M,0,M
direktorionu valmistab kutsekoolituse õppekavu ette,direktoritädi valmistab kutsekoolituse õppekavu ette,F,0.3061160743236542,0.2888723611831665,M,0,M
direktorionu teeb haridusspetsialistidega koostööd,direktoritädi teeb haridusspetsialistidega koostööd,F,0.4578483998775482,0.41736936569213867,M,0,M
direktorionu haldab kooli eelarvet,direktoritädi haldab kooli eelarvet,F,0.3523482084274292,0.38042765855789185,F,1,F
direktorionu töötab õppekava välja,direktoritädi töötab õppekava välja,F,0.34742212295532227,0.32991716265678406,M,0,M
direktorionu korraldab õppurite vastuvõttu,direktoritädi korraldab õppurite vastuvõttu,F,0.44226524233818054,0.425964891910553,M,0,M
direktorionu nõustab õpetamismeetodite küsimuses,direktoritädi nõustab õpetamismeetodite küsimuses,F,0.3158041536808014,0.28821882605552673,M,0,M
direktorionu juhendab haridustöötajaid,direktoritädi juhendab haridustöötajaid,F,0.4175065755844116,0.37580859661102295,M,0,M
direktorionu korraldab sisseastumist,direktoritädi korraldab sisseastumist,F,0.3555002212524414,0.3291974663734436,M,0,M
direktorionu hindab haridusprogramme,direktoritädi hindab haridusprogramme,F,0.23938870429992676,0.22267478704452515,M,0,M
direktorionu edendab haridusprogramme,direktoritädi edendab haridusprogramme,F,0.23831462860107422,0.2399427741765976,F,1,F
direktorionu analüüsib õppekavu,direktoritädi analüüsib õppekavu,F,0.35063236951828003,0.3764525353908539,F,1,F
farmionu käitleb pinnase ja taimede jaoks mõeldud keemilisi tooteid,farmitädi käitleb pinnase ja taimede jaoks mõeldud keemilisi tooteid,F,0.38130584359169006,0.37912872433662415,M,0,M
farmionu loob pinnase ja taimede parandamise kavasid,farmitädi loob pinnase ja taimede parandamise kavasid,F,0.18365615606307983,0.16792187094688416,M,0,M
farmionu haldab orgaaniliste kõrvalsaaduste hoiustamise kavasid,farmitädi haldab orgaaniliste kõrvalsaaduste hoiustamise kavasid,F,0.3711414635181427,0.3316011130809784,M,0,M
farmionu tagab taimede pinnasest toitainete saamist,farmitädi tagab taimede pinnasest toitainete saamist,F,0.2675414979457855,0.22437308728694916,M,0,M
farmionu prognoosib saagi kogumise kulusid,farmitädi prognoosib saagi kogumise kulusid,F,0.216301828622818,0.23394818603992462,F,1,F
farmionu koostab saagi kaitsmise kavasid,farmitädi koostab saagi kaitsmise kavasid,F,0.14392736554145813,0.1578439325094223,F,1,F
farmionu määrab põllumajandustöötajatele ülesandeid,farmitädi määrab põllumajandustöötajatele ülesandeid,F,0.4298064708709717,0.38179758191108704,M,0,M
farmionu juhendab põllumajanduskeskkonnas hügieeniprotseduure,farmitädi juhendab põllumajanduskeskkonnas hügieeniprotseduure,F,0.4495920240879059,0.43542295694351196,M,0,M
farmionu hindab uut põllumajandustehnoloogiat,farmitädi hindab uut põllumajandustehnoloogiat,F,0.41738638281822205,0.4061018228530884,M,0,M
farmionu haldab farmi varusid,farmitädi haldab farmi varusid,F,0.1868230253458023,0.19725877046585083,F,1,F
farmionu tagab taimede tervist,farmitädi tagab taimede tervist,F,0.17208559811115265,0.17233435809612274,F,1,F
farmionu haldab farmitooteid,farmitädi haldab farmitooteid,F,0.120785191655159,0.1296689808368683,F,1,F
farmionu turustab talutooteid,farmitädi turustab talutooteid,F,0.15440984070301056,0.20416754484176636,F,1,F
farmionu töötab farmiseadmetega,farmitädi töötab farmiseadmetega,F,0.26603952050209045,0.25368979573249817,M,0,M
farmionu rakendab külvikorda,farmitädi rakendab külvikorda,F,0.14132551848888397,0.1713593304157257,F,1,F
farmionu hooldab farmiseadmeid,farmitädi hooldab farmiseadmeid,F,0.27791327238082886,0.27256810665130615,M,0,M
farmionu haldab taimekasvatust,farmitädi haldab taimekasvatust,F,0.24800722301006317,0.2543359398841858,F,1,F
farmionu haldab kariloomi,farmitädi haldab kariloomi,F,0.1229926124215126,0.13342152535915375,F,1,F
filmionu juhib näitlejaid ja meeskonda,filmitädi juhib näitlejaid ja meeskonda,M,0.3007100224494934,0.22944991290569305,M,1,M
filmionu tagab esinemispaiga visuaalset kvaliteeti,filmitädi tagab esinemispaiga visuaalset kvaliteeti,M,0.3120802938938141,0.2635883688926697,M,1,M
filmionu juhendab stsenaariumi koostamist,filmitädi juhendab stsenaariumi koostamist,M,0.46072903275489807,0.4406176209449768,M,1,M
filmionu loob esialgset montaaži,filmitädi loob esialgset montaaži,M,0.30083343386650085,0.2501659393310547,M,1,M
filmionu osaleb käsikirja läbilugemistel,filmitädi osaleb käsikirja läbilugemistel,M,0.29446983337402344,0.2766541838645935,M,1,M
filmionu valmistab kaameraid ette,filmitädi valmistab kaameraid ette,M,0.2694709002971649,0.23704835772514343,M,1,M
filmionu töötab filmimonteerimisrühmaga,filmitädi töötab filmimonteerimisrühmaga,M,0.27878960967063904,0.2401154488325119,M,1,M
filmionu töötab näitekirjanikega,filmitädi töötab näitekirjanikega,M,0.24834078550338745,0.21104834973812103,M,1,M
filmionu vaatab stseene,filmitädi vaatab stseene,M,0.18232972919940948,0.1807323843240738,M,1,M
filmionu analüüsib käsikirja,filmitädi analüüsib käsikirja,M,0.35571616888046265,0.33946844935417175,M,1,M
filmionu töötab eeltöötlusmeeskonnaga,filmitädi töötab eeltöötlusmeeskonnaga,M,0.28610149025917053,0.2655748128890991,M,1,M
filmionu uurib meediaallikaid,filmitädi uurib meediaallikaid,M,0.19513806700706482,0.1676846444606781,M,1,M
filmionu korraldab proove,filmitädi korraldab proove,M,0.23097355663776398,0.2299240380525589,M,1,M
filmionu arendab teatrilavastusprotsessi,filmitädi arendab teatrilavastusprotsessi,M,0.2672466039657593,0.2334231436252594,M,1,M
filmionu osaleb proovidel,filmitädi osaleb proovidel,M,0.1356254667043686,0.12738211452960968,M,1,M
filmionu teeb videotöötlust,filmitädi teeb videotöötlust,M,0.20756925642490387,0.17037539184093475,M,1,M
filmionu koordineerib proove,filmitädi koordineerib proove,M,0.2092801183462143,0.19388341903686523,M,1,M
filmionu kohandab käsikirja,filmitädi kohandab käsikirja,M,0.24894486367702484,0.19180455803871155,M,1,M
filmionu kujundab valgustust,filmitädi kujundab valgustust,M,0.19040262699127197,0.15727317333221436,M,1,M
filmionu juhendab kaamerameeskonda,filmitädi juhendab kaamerameeskonda,M,0.26606443524360657,0.252002090215683,M,1,M
filmionu korraldab prooviesinemisi,filmitädi korraldab prooviesinemisi,M,0.39359527826309204,0.389126181602478,M,1,M
filmionu juhendab heliproduktsiooni,filmitädi juhendab heliproduktsiooni,M,0.39583641290664673,0.38215357065200806,M,1,M
fotograafionu teeb kunstiprojektides tehniliste töötajatega koostööd,fotograafitädi teeb kunstiprojektides tehniliste töötajatega koostööd,M,0.374663382768631,0.3828599750995636,F,0,F
fotograafionu uurib uusi fotograafilisi protseduure,fotograafitädi uurib uusi fotograafilisi protseduure,M,0.3960780203342438,0.4000851511955261,F,0,F
fotograafionu valib fotograafiatöö lisaseadmeid,fotograafitädi valib fotograafiatöö lisaseadmeid,M,0.3358900249004364,0.32336682081222534,M,1,M
fotograafionu arendab kunstilist raamistikku,fotograafitädi arendab kunstilist raamistikku,M,0.28772687911987305,0.2989543676376343,F,0,F
fotograafionu arendab visuaalseid elemente,fotograafitädi arendab visuaalseid elemente,M,0.3146480321884155,0.32452860474586487,F,0,F
fotograafionu loob digitaalseid kujutisi,fotograafitädi loob digitaalseid kujutisi,M,0.3748093843460083,0.3569983243942261,M,1,M
fotograafionu määrab kujutise kompositsiooni,fotograafitädi määrab kujutise kompositsiooni,M,0.448009192943573,0.4341897964477539,M,1,M
fotograafionu litsentsib foto kasutust,fotograafitädi litsentsib foto kasutust,M,0.3507898449897766,0.32637476921081543,M,1,M
fotograafionu loob kunstlikku valgustust,fotograafitädi loob kunstlikku valgustust,M,0.31743133068084717,0.311258465051651,M,1,M
fotograafionu projekteerib kunstlikku valgustussüsteemi,fotograafitädi projekteerib kunstlikku valgustussüsteemi,M,0.41497603058815,0.42053794860839844,F,0,F
fotograafionu paneb fotosid üles,fotograafitädi paneb fotosid üles,M,0.3237757384777069,0.356475293636322,F,0,F
fotograafionu valmistab fotonäitusi ette,fotograafitädi valmistab fotonäitusi ette,M,0.3696710765361786,0.38803431391716003,F,0,F
fotograafionu käsitseb kaamerat,fotograafitädi käsitseb kaamerat,M,0.36404886841773987,0.39738044142723083,F,0,F
fotograafionu valib fotosid,fotograafitädi valib fotosid,M,0.22974485158920288,0.25610414147377014,F,0,F
fotograafionu valib fotovarustust,fotograafitädi valib fotovarustust,M,0.2518320679664612,0.2508111000061035,M,1,M
fotograafionu hooldab fotovarustust,fotograafitädi hooldab fotovarustust,M,0.35364076495170593,0.34889957308769226,M,1,M
fotograafionu katsetab fotovarustust,fotograafitädi katsetab fotovarustust,M,0.3113228380680084,0.3456376791000366,F,0,F
fotograafionu laeb filmi,fotograafitädi laeb filmi,M,0.30925294756889343,0.3142591714859009,F,0,F
fotograafionu töötleb negatiive,fotograafitädi töötleb negatiive,M,0.30015870928764343,0.3143056035041809,F,0,F
fotograafionu töötleb fotosid,fotograafitädi töötleb fotosid,M,0.3486243188381195,0.35278427600860596,F,0,F
fotograafionu skannib fotosid,fotograafitädi skannib fotosid,M,0.3101980984210968,0.32682710886001587,F,0,F
fotograafionu ilmutab filmi,fotograafitädi ilmutab filmi,M,0.29080480337142944,0.30853471159935,F,0,F
garderoobionu väljastab klientide isiklike esemete vastu numbreid,garderoobitädi väljastab klientide isiklike esemete vastu numbreid,M,0.27188631892204285,0.27056050300598145,M,1,M
garderoobionu hoolitseb klientide isiklike asjade eest,garderoobitädi hoolitseb klientide isiklike asjade eest,M,0.4361165463924408,0.440894216299057,F,0,F
garderoobionu haldab kaotatud asju,garderoobitädi haldab kaotatud asju,M,0.24899086356163025,0.26172956824302673,F,0,F
garderoobionu teenindab külastajaid lahkumisel,garderoobitädi teenindab külastajaid lahkumisel,M,0.29539549350738525,0.27301135659217834,M,1,M
garderoobionu koristab garderoobi,garderoobitädi koristab garderoobi,M,0.3022204637527466,0.30301594734191895,F,0,F
garderoobionu kogub garderoobitasusid,garderoobitädi kogub garderoobitasusid,M,0.2783302664756775,0.24600298702716827,M,1,M
giidionu harib säästva turismi alal,giiditädi harib säästva turismi alal,F,0.19818542897701263,0.1922365128993988,M,0,M
giidionu viib külastajaid vaatamisväärsuste juurde,giiditädi viib külastajaid vaatamisväärsuste juurde,F,0.5336316823959351,0.5329047441482544,M,0,M
giidionu loob turismiteenuste osutajate võrgustikku,giiditädi loob turismiteenuste osutajate võrgustikku,F,0.34097805619239807,0.3062646985054016,M,0,M
giidionu teavitab reisi sihtkohtades külastajaid,giiditädi teavitab reisi sihtkohtades külastajaid,F,0.31984812021255493,0.3041364848613739,M,0,M
giidionu äratab looduse vastu huvi,giiditädi äratab looduse vastu huvi,F,0.31853950023651123,0.32853493094444275,F,1,F
giidionu annab loodushoiu kohta nõu,giiditädi annab loodushoiu kohta nõu,F,0.3797328770160675,0.3856377899646759,F,1,F
giidionu annab külastajatele teavet,giiditädi annab külastajatele teavet,F,0.4572990834712982,0.4541972577571869,M,0,M
giidionu levitab kohalikke teabematerjale,giiditädi levitab kohalikke teabematerjale,F,0.3197883069515228,0.33154669404029846,F,1,F
giidionu haldab reisilepingu üksikasju,giiditädi haldab reisilepingu üksikasju,F,0.3206641972064972,0.29466909170150757,M,0,M
giidionu kasutab e-turismi platvorme,giiditädi kasutab e-turismi platvorme,F,0.2814957797527313,0.2707304060459137,M,0,M
giidionu võtab reisirühmasid vastu,giiditädi võtab reisirühmasid vastu,F,0.3141108751296997,0.30312439799308777,M,0,M
giidionu juhib turismirühmasid,giiditädi juhib turismirühmasid,F,0.24581235647201538,0.21944983303546906,M,0,M
giidionu loeb kaarte,giiditädi loeb kaarte,F,0.17338795959949493,0.16977545619010925,M,0,M
giidionu annab turismiteavet,giiditädi annab turismiteavet,F,0.20244570076465607,0.21793808043003082,F,1,F
giidionu transpordib külastajaid,giiditädi transpordib külastajaid,F,0.3361371159553528,0.37864169478416443,F,1,F
haiglaonu nõustab tervishoiuteenuse kasutajaid teadva nõusoleku küsimustes,haiglatädi nõustab tervishoiuteenuse kasutajaid teadva nõusoleku küsimustes,F,0.4183638095855713,0.3929710388183594,M,0,M
haiglaonu kasutab e-tervise ja mobiilset tervisetehnoloogiat,haiglatädi kasutab e-tervise ja mobiilset tervisetehnoloogiat,F,0.3280348777770996,0.3012234568595886,M,0,M
haiglaonu osutab pikaajalise hoolduse korral õendusabi,haiglatädi osutab pikaajalise hoolduse korral õendusabi,F,0.3994140028953552,0.35909709334373474,M,0,M
haiglaonu kasutab elektroonilisi terviseandmeid õendusabi osutamisel,haiglatädi kasutab elektroonilisi terviseandmeid õendusabi osutamisel,F,0.4704619348049164,0.4518277943134308,M,0,M
haiglaonu kirjutab õendustöötaja korraldusega patsienti välja,haiglatädi kirjutab õendustöötaja korraldusega patsienti välja,F,0.3335791230201721,0.30783864855766296,M,0,M
haiglaonu nõustab tervisliku eluviisi küsimustes,haiglatädi nõustab tervisliku eluviisi küsimustes,F,0.43227118253707886,0.4079422056674957,M,0,M
haiglaonu koolitab haigusennetuse valdkonnas,haiglatädi koolitab haigusennetuse valdkonnas,F,0.3275563418865204,0.3034973442554474,M,0,M
haiglaonu osutab insuldijärgseid rehabilitatsiooniteenuseid,haiglatädi osutab insuldijärgseid rehabilitatsiooniteenuseid,F,0.501398503780365,0.4807550609111786,M,0,M
haiglaonu lahendab tervishoiuvaldkonnas probleeme,haiglatädi lahendab tervishoiuvaldkonnas probleeme,F,0.2867746353149414,0.259989470243454,M,0,M
haiglaonu suhtleb tervishoiuteenuse kasutajatega,haiglatädi suhtleb tervishoiuteenuse kasutajatega,F,0.39387908577919006,0.371663898229599,M,0,M
haiglaonu rakendab palliatiivset ravi,haiglatädi rakendab palliatiivset ravi,F,0.377972811460495,0.3240557909011841,M,0,M
haiglaonu rakendab elupäästmismeetmeid,haiglatädi rakendab elupäästmismeetmeid,F,0.33810991048812866,0.31515881419181824,M,0,M
haiglaonu pakub tervisekoolitust,haiglatädi pakub tervisekoolitust,F,0.28887978196144104,0.2670442461967468,M,0,M
haiglaonu haldab tervishoiuteavet,haiglatädi haldab tervishoiuteavet,F,0.2848510146141052,0.2314898669719696,M,0,M
haiglaonu suhtleb tervishoiuküsimustes,haiglatädi suhtleb tervishoiuküsimustes,F,0.3135231137275696,0.287957102060318,M,0,M
haiglaonu järgib ravijuhendit,haiglatädi järgib ravijuhendit,F,0.27537646889686584,0.2511385679244995,M,0,M
haiglaonu järgib tervishoiuõigusakte,haiglatädi järgib tervishoiuõigusakte,F,0.2583826184272766,0.21567201614379883,M,0,M
haiglaonu osutab õendusabi,haiglatädi osutab õendusabi,F,0.23577041923999786,0.19937537610530853,M,0,M
haiglaonu paigaldab veenikanüüli,haiglatädi paigaldab veenikanüüli,F,0.2609480619430542,0.2133728414773941,M,0,M
haiglaonu määrab ravimeid,haiglatädi määrab ravimeid,F,0.23050618171691895,0.1968996822834015,M,0,M
haiglaonu assisteerib neerusiirdamisel,haiglatädi assisteerib neerusiirdamisel,F,0.3329812288284302,0.30998891592025757,M,0,M
hambaarstionu nõustab toitumise ja selle poolt suuõõne tervisele avaldatava mõju küsimustes,hambaarstitädi nõustab toitumise ja selle poolt suuõõne tervisele avaldatava mõju küsimustes,F,0.4404672086238861,0.4357360303401947,M,0,M
hambaarstionu dokumenteerib tervishoiuteenuse kasutajale arve esitamiseks vajalikku teavet,hambaarstitädi dokumenteerib tervishoiuteenuse kasutajale arve esitamiseks vajalikku teavet,F,0.4569161534309387,0.4598199129104614,F,1,F
hambaarstionu korraldab suuõõne tervishoidu käsitlevaid avalikke programme,hambaarstitädi korraldab suuõõne tervishoidu käsitlevaid avalikke programme,F,0.4355788230895996,0.4133807420730591,M,0,M
